x_center,weight,native_sin,native_cos,std_sin,std_cos
0.811475837,3.067970276e-03,8.543369850e-01,9.139253372e-01,2.578639286e-01,3.063699354e-01
0.814543798,3.067970276e-03,4.695708226e-01,1.084753640e+00,2.578383637e-01,3.052207480e-01
0.817611760,3.067970276e-03,4.234048098e-01,1.126307739e+00,2.577982707e-01,3.050659514e-01
0.820679722,3.067910671e-03,4.465757664e-01,1.237221669e+00,2.584835150e-01,3.053522283e-01
0.823747683,3.067970276e-03,4.031275354e-01,1.060096607e+00,2.586132784e-01,3.040149000e-01
0.826815645,3.067970276e-03,5.437917129e-01,7.725041610e-01,2.589103110e-01,3.032280806e-01
0.829883606,3.067970276e-03,4.845170152e-01,8.210463540e-01,2.590442462e-01,3.032813260e-01
0.832951568,3.067970276e-03,4.444837682e-01,8.572878067e-01,2.593935886e-01,3.025791961e-01
0.836019529,3.067970276e-03,4.905987275e-01,9.939900020e-01,2.594219685e-01,3.019779890e-01
0.839087491,3.067970276e-03,4.572163455e-01,1.103870731e+00,2.596531993e-01,3.017117999e-01
0.842155453,3.067910671e-03,4.538404245e-01,9.301672845e-01,2.601647032e-01,3.013299369e-01
0.845223414,3.067970276e-03,5.469721338e-01,1.039328767e+00,2.603619984e-01,3.008160757e-01
0.848291376,3.067970276e-03,4.129581743e-01,1.072340447e+00,2.605511413e-01,2.996569266e-01
0.851359337,3.067970276e-03,4.156710051e-01,1.271030861e+00,2.609525421e-01,2.998916700e-01
0.854427299,3.067970276e-03,3.931924746e-01,1.780883676e+00,2.612552575e-01,2.994754855e-01
0.857495260,3.067970276e-03,4.554492027e-01,1.166704691e+00,2.611425760e-01,2.988073678e-01
0.860563222,3.067910671e-03,5.540069616e-01,1.020460347e+00,2.612265397e-01,2.986118370e-01
0.863631184,3.067970276e-03,4.111280476e-01,9.756578854e-01,2.617365419e-01,2.978510808e-01
0.866699145,3.067970276e-03,3.958457406e-01,1.036691567e+00,2.623190051e-01,2.968952478e-01
0.869767107,3.067970276e-03,3.650216037e-01,1.701208831e+00,2.623571411e-01,2.965295743e-01
0.872835068,3.067970276e-03,5.993311769e-01,1.154347453e+00,2.623810190e-01,2.957931548e-01
0.875903030,3.067970276e-03,5.897519834e-01,1.082073392e+00,2.630272577e-01,2.958442382e-01
0.878970991,3.067970276e-03,3.867423115e-01,1.114105311e+00,2.628894415e-01,2.951727894e-01
0.882038953,3.067910671e-03,3.950221517e-01,1.055377567e+00,2.638691762e-01,2.950490541e-01
0.885106915,3.067970276e-03,3.685074809e-01,1.849618725e+00,2.664199853e-01,2.944782134e-01
0.888174876,3.067970276e-03,5.315936226e-01,1.113213731e+00,2.669487452e-01,2.942827180e-01
0.891242838,3.067970276e-03,6.342145895e-01,9.501042660e-01,2.671897520e-01,2.941811720e-01
0.894310799,3.067970276e-03,3.741346130e-01,9.835176184e-01,2.673149933e-01,2.935684805e-01
0.897378761,3.067970276e-03,4.017110056e-01,8.437542390e-01,2.673666787e-01,2.932056440e-01
0.900446722,3.067970276e-03,4.188326270e-01,1.638755481e+00,2.680211622e-01,2.927325544e-01
0.903514684,3.067910671e-03,3.716639547e-01,1.181313957e+00,2.676657325e-01,2.928719345e-01
0.906582646,3.067970276e-03,5.049792259e-01,1.173206286e+00,2.681989366e-01,2.921260128e-01
0.909650607,3.067970276e-03,3.605889859e-01,1.240325309e+00,2.683772921e-01,2.927340135e-01
0.912718569,3.067970276e-03,3.537684422e-01,1.002021289e+00,2.686423239e-01,2.915200442e-01
0.915786530,3.067970276e-03,3.526060362e-01,1.452935592e+00,2.690364678e-01,2.912119186e-01
0.918854492,3.067970276e-03,3.963971074e-01,8.892021730e-01,2.692758316e-01,2.908554956e-01
0.921922454,3.067970276e-03,6.037054952e-01,8.052928796e-01,2.685703928e-01,2.908088646e-01
0.924990415,3.067910671e-03,3.741183121e-01,9.507487202e-01,2.691134130e-01,2.907914434e-01
0.928058377,3.067970276e-03,3.855098547e-01,9.545454081e-01,2.693600240e-01,2.904592389e-01
0.931126338,3.067970276e-03,4.427628503e-01,1.756880193e+00,2.696262708e-01,2.901415975e-01
0.934194300,3.067970276e-03,4.065973376e-01,1.391517420e+00,2.698566849e-01,2.898439136e-01
0.937262261,3.067970276e-03,4.477769497e-01,1.255203639e+00,2.697689327e-01,2.896369858e-01
0.940330223,3.067970276e-03,3.855810136e-01,1.305537673e+00,2.691330066e-01,2.890851335e-01
0.943398185,3.067970276e-03,3.376536942e-01,1.151193477e+00,2.703762421e-01,2.892590671e-01
0.946466146,3.067910671e-03,3.422198835e-01,1.769675713e+00,2.704882032e-01,2.890664821e-01
0.949534108,3.067970276e-03,4.734970593e-01,1.340632162e+00,2.702802803e-01,2.888134650e-01
0.952602069,3.067970276e-03,8.611474182e-01,1.006551668e+00,2.709281156e-01,2.882783260e-01
0.955670031,3.067970276e-03,5.013846738e-01,9.779332089e-01,2.709917466e-01,2.880162449e-01
0.958737992,3.067970276e-03,4.503988922e-01,8.627711274e-01,2.709129871e-01,2.875775645e-01
0.961805954,3.067970276e-03,4.002586976e-01,1.342523171e+00,2.711369108e-01,2.876357187e-01
0.964873916,3.067970276e-03,3.777371152e-01,1.183721788e+00,2.712357266e-01,2.877433098e-01
0.967941877,3.067910671e-03,8.093524819e-01,1.017664363e+00,2.719263316e-01,2.873821670e-01
0.971009839,3.067970276e-03,3.595866611e-01,1.138427107e+00,2.719184309e-01,2.870238155e-01
0.974077800,3.067970276e-03,3.625251730e-01,1.144201969e+00,2.714901945e-01,2.870380554e-01
0.977145762,3.067970276e-03,3.801050651e-01,1.541977805e+00,2.712394543e-01,2.868785114e-01
0.980213723,3.067970276e-03,3.423390713e-01,1.515919914e+00,2.716136812e-01,2.868049076e-01
0.983281685,3.067970276e-03,6.372069436e-01,1.258987121e+00,2.715556729e-01,2.861586095e-01
0.986349647,3.067910671e-03,4.564829191e-01,1.293353953e+00,2.714632252e-01,2.861758649e-01
0.989417608,3.067970276e-03,3.471710404e-01,1.196091251e+00,2.716315545e-01,2.861103623e-01
0.992485570,3.067970276e-03,3.387304230e-01,1.134844910e+00,2.713804915e-01,2.864108139e-01
0.995553531,3.067970276e-03,3.285248740e-01,9.550782251e-01,2.713343106e-01,2.859796439e-01
0.998621493,3.068029881e-03,4.793986317e-01,7.313388027e-01,2.708710960e-01,2.863138724e-01
1.001689454,3.067970276e-03,2.584322742e-01,4.764068530e-01,2.769759674e-01,2.861509566e-01
1.004757416,3.067970276e-03,2.692668482e-01,6.033605394e-01,2.771518345e-01,2.858541825e-01
1.007825378,3.067851067e-03,2.578785541e-01,9.707200017e-01,2.766745929e-01,2.861867291e-01
1.010893339,3.067970276e-03,2.633806328e-01,1.319814992e+00,2.776226150e-01,2.860839310e-01
1.013961301,3.067970276e-03,4.776093133e-01,9.264804024e-01,2.778360116e-01,2.857768708e-01
1.017029262,3.067970276e-03,2.819206732e-01,9.485539367e-01,2.770066276e-01,2.860689561e-01
1.020097224,3.067970276e-03,2.700582972e-01,9.719078105e-01,2.771135648e-01,2.860468594e-01
1.023165186,3.067970276e-03,2.543359869e-01,1.133318439e+00,2.774742414e-01,2.857774664e-01
1.026233147,3.067970276e-03,2.506236537e-01,1.611225000e+00,2.769815978e-01,2.863027253e-01
1.029301109,3.067970276e-03,3.358822916e-01,9.373542065e-01,2.774672560e-01,2.859124747e-01
1.032369070,3.067970276e-03,3.431595338e-01,8.095981936e-01,2.774405634e-01,2.858629944e-01
1.035437032,3.067970276e-03,2.665500143e-01,8.116305398e-01,2.764379057e-01,2.858440582e-01
1.038504993,3.067970276e-03,2.949209830e-01,8.807128356e-01,2.768480097e-01,2.864812957e-01
1.041572955,3.067970276e-03,3.078699941e-01,1.689895398e+00,2.768781733e-01,2.862176134e-01
1.044640917,3.067970276e-03,2.713559815e-01,1.014922289e+00,2.779676020e-01,2.865147516e-01
1.047708878,3.067970276e-03,3.052971583e-01,1.470314400e+00,2.884772911e-01,3.582720887e-01
1.050776840,3.067851067e-03,2.552364476e-01,1.745086588e+00,2.764935108e-01,3.956612467e-01
1.053844801,3.067970276e-03,2.516985109e-01,1.298770398e+00,2.764953355e-01,3.965569582e-01
1.056912763,3.067970276e-03,2.504188850e-01,1.977622780e+00,2.766931550e-01,3.969138455e-01
1.059980724,3.067970276e-03,2.915875649e-01,1.225046357e+00,2.760147868e-01,3.960445650e-01
1.063048686,3.067970276e-03,3.669661795e-01,1.435743455e+00,2.767179752e-01,3.960132797e-01
1.066116648,3.067970276e-03,2.555176189e-01,1.767767235e+00,2.774712211e-01,3.931000841e-01
1.069184609,3.067970276e-03,2.709716681e-01,1.359152287e+00,2.763689411e-01,3.968489957e-01
1.072252571,3.067970276e-03,2.961458400e-01,2.607686362e+00,2.764835570e-01,4.922787408e-01
1.075320532,3.067970276e-03,4.974520800e-01,1.695242268e+00,2.768097442e-01,4.954697796e-01
1.078388494,3.067970276e-03,5.296624056e-01,1.742705048e+00,2.767423954e-01,4.974968677e-01
1.081456455,3.067970276e-03,2.916708435e-01,1.972476116e+00,2.762841984e-01,4.975282217e-01
1.084524417,3.067970276e-03,3.517678200e-01,1.532346685e+00,2.761025746e-01,4.994442164e-01
1.087592379,3.067970276e-03,4.525486516e-01,2.723085860e+00,2.766861010e-01,5.004470266e-01
1.090660340,3.067970276e-03,8.066419702e-01,1.630326213e+00,2.764322890e-01,4.996580884e-01
1.093728302,3.067851067e-03,8.104464255e-01,1.415898652e+00,2.764839538e-01,5.004152556e-01
1.096796263,3.067970276e-03,2.642806184e-01,1.650088018e+00,2.763007319e-01,5.010749585e-01
1.099864225,3.067970276e-03,2.589674854e-01,1.467746222e+00,2.756374101e-01,5.022095855e-01
1.102932186,3.067970276e-03,2.541391858e-01,2.646871582e+00,2.764588504e-01,5.003337793e-01
1.106000148,3.067970276e-03,2.582172566e-01,1.725978027e+00,2.766934434e-01,5.025897588e-01
1.109068110,3.067970276e-03,2.769453903e-01,1.405240090e+00,2.762727074e-01,5.031246794e-01
1.112136071,3.067970276e-03,2.588552986e-01,1.606300555e+00,2.764980092e-01,5.032812164e-01
1.115204033,3.067970276e-03,2.594301470e-01,1.458212721e+00,2.764529513e-01,5.024429245e-01
1.118271994,3.067970276e-03,2.673909721e-01,2.410908315e+00,2.772956471e-01,5.039949712e-01
1.121339956,3.067970276e-03,2.583541557e-01,1.660718575e+00,2.769545901e-01,5.040525217e-01
1.124407918,3.067970276e-03,3.894548685e-01,1.261083415e+00,2.773155478e-01,5.051936003e-01
1.127475879,3.067970276e-03,2.566839369e-01,1.501289811e+00,2.754502047e-01,5.056510046e-01
1.130543841,3.067970276e-03,2.572743873e-01,1.504436194e+00,2.774219860e-01,5.050470262e-01
1.133611802,3.067851067e-03,2.546212171e-01,2.622995614e+00,2.774458098e-01,5.052221499e-01
1.136679764,3.067970276e-03,3.126845372e-01,2.102715412e+00,2.775893392e-01,5.039613967e-01
1.139747725,3.067970276e-03,5.982733032e-01,1.467259571e+00,2.775371130e-01,5.043177654e-01
1.142815687,3.067970276e-03,2.533582867e-01,1.632437354e+00,2.772593008e-01,5.048865964e-01
1.145883649,3.067970276e-03,2.510229761e-01,1.720183202e+00,2.779156216e-01,5.044352843e-01
1.148951610,3.067970276e-03,2.568601902e-01,2.226314342e+00,2.784023995e-01,5.044517417e-01
1.152019572,3.067970276e-03,2.575854295e-01,1.623935117e+00,2.783244477e-01,5.040396620e-01
1.155087533,3.067970276e-03,4.767214339e-01,9.680069979e-01,2.792594194e-01,5.046896720e-01
1.158155495,3.067970276e-03,2.617434669e-01,1.169292258e+00,2.793430108e-01,5.029531418e-01
1.161223456,3.067970276e-03,2.614159276e-01,1.337500327e+00,2.781364478e-01,5.041952683e-01
1.164291418,3.067970276e-03,2.603337384e-01,1.761168689e+00,2.796066331e-01,5.033200596e-01
1.167359380,3.067970276e-03,2.734665939e-01,1.636261548e+00,2.801866122e-01,5.031722109e-01
1.170427341,3.067970276e-03,6.868481940e-01,1.040494330e+00,2.802294634e-01,5.031909053e-01
1.173495303,3.067970276e-03,2.556038543e-01,1.249980240e+00,2.806250992e-01,5.041793719e-01
1.176563264,3.067851067e-03,2.699741618e-01,1.372339708e+00,2.812757960e-01,5.028535773e-01
1.179631226,3.067970276e-03,3.104579167e-01,1.759298975e+00,2.814670324e-01,5.025955110e-01
1.182699187,3.067970276e-03,2.983411753e-01,2.258192947e+00,2.803947693e-01,5.030878218e-01
1.185767149,3.067970276e-03,2.969793224e-01,1.304688217e+00,2.827340982e-01,5.018929379e-01
1.188835111,3.067970276e-03,2.893467473e-01,1.305923462e+00,2.812435453e-01,5.024554205e-01
1.191903072,3.067970276e-03,2.702051411e-01,1.365853759e+00,2.827894783e-01,4.999511896e-01
1.194971034,3.067970276e-03,3.170068799e-01,1.481350490e+00,2.822668599e-01,5.008544357e-01
1.198038995,3.067970276e-03,3.574370003e-01,2.346645047e+00,2.838123867e-01,5.017105440e-01
1.201106957,3.067970276e-03,2.911298203e-01,1.301390998e+00,2.841997201e-01,5.004148819e-01
1.204174918,3.067970276e-03,2.554495522e-01,1.333621371e+00,2.833153259e-01,5.008557191e-01
1.207242880,3.067970276e-03,2.734564169e-01,1.540631219e+00,2.849275532e-01,5.004862600e-01
1.210310842,3.067970276e-03,3.114973896e-01,1.554125582e+00,2.850684409e-01,4.988587885e-01
1.213378803,3.067970276e-03,4.243740143e-01,2.768585174e+00,2.861961688e-01,4.986290824e-01
1.216446765,3.067970276e-03,8.123174800e-01,1.450693620e+00,2.866461079e-01,5.004136686e-01
1.219514726,3.067851067e-03,5.029810111e-01,1.390183451e+00,2.859269188e-01,4.983896783e-01
1.222582688,3.067970276e-03,2.530889708e-01,1.669839485e+00,2.879825537e-01,4.970078827e-01
1.225650650,3.067970276e-03,2.598479138e-01,1.536964261e+00,2.872089956e-01,4.975983926e-01
1.228718611,3.067970276e-03,2.926937539e-01,3.101374669e+00,2.885089260e-01,4.966513948e-01
1.231786573,3.067970276e-03,5.292917408e-01,1.963892248e+00,2.891671529e-01,4.961892171e-01
1.234854534,3.067970276e-03,4.938935305e-01,1.915979532e+00,2.883412095e-01,4.956362472e-01
1.237922496,3.067970276e-03,2.535541992e-01,2.043377792e+00,2.901238372e-01,4.951640589e-01
1.240990457,3.067970276e-03,2.522080222e-01,1.430926033e+00,2.898946634e-01,4.942769974e-01
1.244058419,3.067970276e-03,2.517364967e-01,2.670612812e+00,2.901255714e-01,4.940431097e-01
1.247126381,3.067970276e-03,3.412299467e-01,1.446213401e+00,2.899740804e-01,4.930352294e-01
1.250194342,3.067970276e-03,4.362665163e-01,1.420227234e+00,2.909284114e-01,4.937713839e-01
1.253262304,3.067970276e-03,2.595884529e-01,1.839108806e+00,2.921374517e-01,4.883088389e-01
1.256330265,3.067970276e-03,2.780363738e-01,1.789143591e+00,2.913531887e-01,4.922883267e-01
1.259398227,3.067970276e-03,2.964995378e-01,2.830587884e+00,2.914259973e-01,4.915099500e-01
1.262466188,3.067851067e-03,3.979712001e-01,1.849079311e+00,2.918743079e-01,4.912828685e-01
1.265534150,3.067970276e-03,4.804518252e-01,1.737567176e+00,2.946607335e-01,4.901874251e-01
1.268602112,3.067970276e-03,2.626961693e-01,2.013123241e+00,2.953428595e-01,4.889405340e-01
1.271670073,3.067970276e-03,2.685435803e-01,1.750835781e+00,2.939951200e-01,4.893658743e-01
1.274738035,3.067970276e-03,2.739496765e-01,3.104756418e+00,2.994733812e-01,4.892045705e-01
1.277805996,3.067970276e-03,2.559118935e-01,2.396773847e+00,3.199835961e-01,4.882532535e-01
1.280873958,3.067970276e-03,3.023655435e-01,2.097505362e+00,3.206606598e-01,4.849548639e-01
1.283941919,3.067970276e-03,2.540467438e-01,2.253955568e+00,3.225391493e-01,4.871366330e-01
1.287009881,3.067970276e-03,2.542994961e-01,1.943014394e+00,3.216587103e-01,4.865620747e-01
1.290077843,3.067970276e-03,2.511918033e-01,2.318675968e+00,3.220590512e-01,4.856567665e-01
1.293145804,3.067970276e-03,2.647850345e-01,1.711363504e+00,3.249900758e-01,4.858841724e-01
1.296213766,3.067970276e-03,3.553255970e-01,1.493029759e+00,3.226322851e-01,4.849318894e-01
1.299281727,3.067970276e-03,2.562125059e-01,1.784501830e+00,3.222674383e-01,4.850180924e-01
1.302349689,3.067851067e-03,2.508777711e-01,1.653734700e+00,3.242902774e-01,4.840561491e-01
1.305417650,3.067970276e-03,2.528485679e-01,2.739464526e+00,3.223637908e-01,4.838364596e-01
1.308485612,3.067970276e-03,2.709551297e-01,2.655103811e+00,3.219772744e-01,4.829378657e-01
1.311553574,3.067970276e-03,3.738804108e-01,2.144531611e+00,3.255949481e-01,4.831073803e-01
1.314621535,3.067970276e-03,2.570521084e-01,2.329160309e+00,3.269749815e-01,4.816178204e-01
1.317689497,3.067970276e-03,2.571211384e-01,3.029495459e+00,3.256898532e-01,6.550312490e-01
1.320757458,3.067970276e-03,2.896055825e-01,5.297039750e+00,3.262059514e-01,6.172271192e-01
1.323825420,3.067970276e-03,4.294614259e-01,4.402112568e+00,3.260272046e-01,2.501396712e-01
1.326893382,3.067970276e-03,7.690672682e-01,2.879537854e+00,3.277976086e-01,2.501619574e-01
1.329961343,3.067970276e-03,2.530950428e-01,3.074812866e+00,3.278050741e-01,2.501901673e-01
1.333029305,3.067970276e-03,2.533515095e-01,3.109820037e+00,3.286357883e-01,2.502557801e-01
1.336097266,3.067970276e-03,2.506290226e-01,4.112911518e+00,3.292122785e-01,2.503082904e-01
1.339165228,3.067970276e-03,2.525078655e-01,4.587709925e+00,3.293810308e-01,2.503499220e-01
1.342233189,3.067970276e-03,2.518171199e-01,3.024215596e+00,3.301899871e-01,2.504023693e-01
1.345301151,3.067851067e-03,2.626185056e-01,3.324050676e+00,3.299036662e-01,2.502664902e-01
1.348369113,3.067970276e-03,2.512077967e-01,3.592170536e+00,3.310963957e-01,2.505452043e-01
1.351437074,3.067970276e-03,2.516208552e-01,3.994522245e+00,3.311131182e-01,2.505764523e-01
1.354505036,3.067970276e-03,2.506116139e-01,5.026664712e+00,3.322230398e-01,2.506896121e-01
1.357572997,3.067970276e-03,2.792310835e-01,3.756891105e+00,3.325003422e-01,2.508347287e-01
1.360640959,3.067970276e-03,2.694463856e-01,4.301799001e+00,3.340116180e-01,2.508638766e-01
1.363708920,3.067970276e-03,2.524613815e-01,4.764332771e+00,3.337664224e-01,2.509402761e-01
1.366776882,3.067970276e-03,2.579006042e-01,4.846911447e+00,3.331015746e-01,2.509923433e-01
1.369844844,3.067970276e-03,2.664070735e-01,6.069234881e+00,3.341967850e-01,2.511327745e-01
1.372912805,3.067970276e-03,2.558603374e-01,3.280852116e+00,3.353006881e-01,2.512229341e-01
1.375980767,3.067970276e-03,2.732181700e-01,2.999149412e+00,3.359857634e-01,2.512901310e-01
1.379048728,3.067970276e-03,2.788987912e-01,3.321903094e+00,3.358114201e-01,2.513766600e-01
1.382116690,3.067970276e-03,2.931335740e-01,3.132729520e+00,3.387303656e-01,2.514506579e-01
1.385184651,3.067970276e-03,2.891103826e-01,4.978550919e+00,3.388370855e-01,2.515948683e-01
1.388252613,3.067851067e-03,2.574461072e-01,2.441363790e+00,3.403660868e-01,2.516999792e-01
1.391320575,3.067970276e-03,2.581586374e-01,2.456422807e+00,3.403504357e-01,2.517575716e-01
1.394388536,3.067970276e-03,2.524837563e-01,3.117831054e+00,3.407918439e-01,2.518117175e-01
1.397456498,3.067970276e-03,2.556200126e-01,2.674969876e+00,3.420621057e-01,2.519589662e-01
1.400524459,3.067970276e-03,2.522707078e-01,5.794248604e+00,3.433032018e-01,2.520372191e-01
1.403592421,3.067970276e-03,2.767334864e-01,3.424001096e+00,3.436510220e-01,2.520263893e-01
1.406660382,3.067970276e-03,3.085080958e-01,3.472697674e+00,3.457084348e-01,2.522043785e-01
1.409728344,3.067970276e-03,2.844589316e-01,4.028189099e+00,3.482127690e-01,2.523305502e-01
1.412796306,3.067970276e-03,3.409482279e-01,3.175839259e+00,3.497828877e-01,2.523860933e-01
1.415864267,3.067970276e-03,3.687303175e-01,5.804457066e+00,3.791507123e-01,2.525340090e-01
1.418932229,3.067970276e-03,3.094477381e-01,3.578454658e+00,3.829525830e-01,2.526659435e-01
1.422000190,3.067970276e-03,2.628072436e-01,3.416649999e+00,3.844045363e-01,2.527088444e-01
1.425068152,3.067970276e-03,2.517521954e-01,3.906296404e+00,3.831269918e-01,2.528775456e-01
1.428136114,3.067851067e-03,2.500054251e-01,3.130879149e+00,3.899400048e-01,2.528706846e-01
1.431204075,3.067970276e-03,2.511323659e-01,6.009201129e+00,3.863480222e-01,2.529053541e-01
1.434272037,3.067970276e-03,2.529965441e-01,4.197211639e+00,3.882323259e-01,2.530199019e-01
1.437339998,3.067970276e-03,2.507323987e-01,3.883771966e+00,3.891987086e-01,2.530620005e-01
1.440407960,3.067970276e-03,2.530717617e-01,4.499321168e+00,3.917460889e-01,2.531982122e-01
1.443475921,3.067970276e-03,2.614268699e-01,4.120538598e+00,3.934205190e-01,2.531614275e-01
1.446543883,3.067970276e-03,2.868954272e-01,1.235572001e+01,3.934665552e-01,2.617953738e-01
1.449611845,3.067970276e-03,3.920518040e-01,8.227369424e+00,3.965789182e-01,2.634752821e-01
1.452679806,3.067970276e-03,4.913571053e-01,6.082878145e+00,3.956068087e-01,2.636388484e-01
1.455747768,3.067970276e-03,2.500617379e-01,6.923681264e+00,3.982158747e-01,2.640881504e-01
1.458815729,3.067970276e-03,2.534571164e-01,6.899227389e+00,4.013197536e-01,2.645504351e-01
1.461883691,3.067970276e-03,2.684646572e-01,1.049588113e+01,4.063943506e-01,2.647565356e-01
1.464951652,3.067970276e-03,2.846731019e-01,7.289135258e+00,4.027674185e-01,2.651226694e-01
1.468019614,3.067970276e-03,2.790167385e-01,5.277343004e+00,4.068049705e-01,2.650407842e-01
1.471087576,3.067851067e-03,3.035751080e-01,6.111024307e+00,4.072322959e-01,2.651806993e-01
1.474155537,3.067970276e-03,3.599946793e-01,5.937053371e+00,4.077503790e-01,2.654102297e-01
